,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Mood
83040,83040,75SaMR1ikwoGSrrfeITsVX,Swedish House Mafia;Sting,Larga Vida al Electro,Redlight,1,242904,False,0.716,0.655,2,-5.999,1,0.0444,0.00857,0.162,0.0572,0.207,125.012,4,progressive-house,Sad
83041,83041,3GqdU7BqLVpP7hBtlncv3n,Swedish House Mafia,Larga Vida al Electro,One - Radio Edit,0,169920,False,0.802,0.78,0,-6.564,1,0.0367,0.0075,0.824,0.147,0.623,125.027,4,progressive-house,Happy
83042,83042,1XGsEVaoYosgzQNUQrXyUb,Marshmello;Bastille,10's Music Grandi Successi,Happier,1,214289,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4,progressive-house,Happy
83043,83043,29KRWp49DyHI8a6PwvZpxw,Swedish House Mafia;John Martin,Autopilot,Don't You Worry Child - Radio Edit,1,211360,False,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,4,progressive-house,Energetic
83044,83044,1beeD7dhYYODv4dl55wNRK,Swedish House Mafia,Electro sounds,One - Radio Edit,0,169920,False,0.802,0.78,0,-6.564,1,0.0367,0.0075,0.824,0.147,0.623,125.027,4,progressive-house,Happy
83045,83045,4e4DujMLh9227SuYdFsHK2,Swedish House Mafia;John Martin,Обратно в клас - pop,Don't You Worry Child - Radio Edit,0,211360,False,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,4,progressive-house,Energetic
83046,83046,0ohRAI2OS61ulh4cJs4i2e,Swedish House Mafia;Knife Party,Electro sounds,Antidote - Radio Edit,0,177249,False,0.648,0.86,7,-4.974,1,0.11,0.00636,0.0289,0.135,0.625,128.03,4,progressive-house,Energetic
83047,83047,7wKuYBIJUQMqcZTlxvnNbU,Swedish House Mafia;John Martin,Larga Vida al Electro,Don't You Worry Child - Radio Edit,0,211360,False,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,4,progressive-house,Energetic
83048,83048,0k30CIxipiw4Vx0NLG6qqk,Swedish House Mafia;John Martin,Electro sounds,Don't You Worry Child - Radio Edit,0,211360,False,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,4,progressive-house,Energetic
83049,83049,2aE2TDB0qfLJSY5wS8SGhU,Swedish House Mafia;John Martin,10's Music Grandi Successi,Don't You Worry Child - Radio Edit,0,211360,False,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,4,progressive-house,Energetic
84000,84000,7DcJ6fEBb7BaKuYKTwiDxK,Mild High Club,Skiptracing,Homage,78,177493,False,0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,4,psych-rock,Sad
84001,84001,6mFkJmJqdDVQ1REhVfGgd1,Pink Floyd,Wish You Were Here,Wish You Were Here,77,334743,False,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4,psych-rock,Sad
84002,84002,5HNCy40Ni5BZJFw1TKzRsC,Pink Floyd,The Wall,Comfortably Numb,74,382296,False,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,4,psych-rock,Sad
84003,84003,6dGnYIeXmHdcikdzNNDMm2,The Beatles,Abbey Road (Remastered),Here Comes The Sun - Remastered 2009,82,185733,False,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,psych-rock,Happy
84004,84004,2Bdbwlnv6npGzYFS20DfF3,The Doors,Maintain Your Mojo,L.A. Woman,0,471160,False,0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,4,psych-rock,Happy
84005,84005,0H0NjRO6P3UAiMU5kJtKoW,The Beach Boys,Christmas Songs 2022,God Only Knows - Mono / 1997 Remastered,5,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,psych-rock,Sad
84006,84006,1Gige3ZwDzFN55FSoim5Kv,The Beach Boys,On air 70's Hits,Good Vibrations - Remastered 2001,1,218733,False,0.398,0.546,10,-5.548,1,0.0354,0.365,0.00012,0.125,0.353,132.985,4,psych-rock,Sad
84007,84007,3JiRG3zjef1biea1lH8MJ3,The Beach Boys,Best Christmas Songs 2022 | For under the Mistletoe,Frosty The Snowman - 1991 Remix,1,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock,Happy
84008,84008,2NgPplXFmGoBHtFMQNpIHa,The Beach Boys,Christmas time but not Christmas songs 2022,Wouldn't It Be Nice - Stereo / Remastered 2012,0,154466,False,0.374,0.728,5,-4.76,1,0.036,0.718,0.0,0.114,0.677,125.17,4,psych-rock,Sad
84009,84009,1zj4qCcAbMer2WEYD27Rp2,The Beach Boys,Rock Christmas 2022 - The Very Best Of,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84010,84010,2Z6XU2SwKr00LGpNXOyHxc,The Beach Boys,Slow Christmas Songs 2022,We Three Kings Of Orient Are - 1991 Remix,0,245510,False,0.231,0.158,7,-11.508,1,0.0297,0.745,0.0,0.123,0.204,106.031,3,psych-rock,Sad
84011,84011,4bAQf4XtC4kCatGQckSb5q,The Beach Boys,Workout Hits 2023,Surfin' U.S.A. - Remastered 2001,1,148973,False,0.546,0.878,3,-4.526,1,0.0377,0.677,0.0,0.127,0.964,159.105,4,psych-rock,Happy
84012,84012,0T7nrhCiwprZ2idgYz60Pi,The Beach Boys,Holiday Tunes 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84013,84013,4jfBzfvzRe4RLPcyM5qap5,The Beach Boys,Weihnachten Playlist,Frosty The Snowman - 1991 Remix,0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock,Happy
84014,84014,6XEeaJ0dCaEt6HrfPxw4jB,The Beach Boys,Best Christmas Songs 2022,Frosty The Snowman - 1991 Remix,0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock,Happy
84015,84015,58UIOx8XLh8yejsuB1sBLi,The Beach Boys,Holiday Favorites 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84016,84016,5OAraWHh2ZW66KHfV5gr0C,The Beach Boys,Christmas 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84017,84017,1J6PerHOktAzIr1ESnYwpt,The Beach Boys,Lonely Christmas 2022,We Three Kings Of Orient Are - 1991 Remix,0,245510,False,0.231,0.158,7,-11.508,1,0.0297,0.745,0.0,0.123,0.204,106.031,3,psych-rock,Sad
84018,84018,6oer8T3dA9q0T27HBzKUVJ,The Beach Boys,World's Best Christmas Playlist,Frosty The Snowman - 1991 Remix,0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock,Happy
84019,84019,3SSp8LMvyCmm0rlwpxD4LQ,The Beach Boys,pov: you hear the bells jingle,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84020,84020,5tEcfo106PMFTrnGMZ5rRG,The Beach Boys,Rockin' Around The Christmas Tree 2022,God Only Knows - Mono / 1997 Remastered,0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,psych-rock,Sad
84021,84021,1173MC1nfbaA5h3kEatH4R,The Beach Boys,Christmas Playlist 2022,We Three Kings Of Orient Are - 1991 Remix,0,245510,False,0.231,0.158,7,-11.508,1,0.0297,0.745,0.0,0.123,0.204,106.031,3,psych-rock,Sad
84022,84022,75NlWlulEE4ydy6ZGI50hd,The Beach Boys,Holidays Are Coming,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84023,84023,45skzwZt6b2YX5ap828goG,The Beach Boys,Christmas Playlist 2022,The Man With All The Toys - 1991 Remix,0,91186,False,0.708,0.491,6,-8.596,1,0.0365,0.442,9.88e-06,0.0624,0.657,138.347,4,psych-rock,Happy
84024,84024,6V3YhAkCJYdfsAueGUgeCR,The Beach Boys,World's Best Christmas Playlist,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84025,84025,3lVCBwV0t7qPhGpZAxEHSF,The Beach Boys,CHRISTMAS TOP HITS 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84026,84026,6gRNHsOFHyfAq5OJkzDT7M,The Beach Boys,pov: you have a holly jolly christmas,Frosty The Snowman - 1991 Remix,0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock,Happy
84027,84027,58Y41zAyrk8ebaXT3XqNNh,The Beach Boys,12 Days of Christmas 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84028,84028,6JN11T87T69FzNoAsTUMbr,The Beach Boys,Holidays Are Coming,God Only Knows - Mono / 1997 Remastered,0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,psych-rock,Sad
84029,84029,7KAWe3JvPTugKW2zIrYo88,The Beach Boys,Santa Claus Is Coming To Town,God Only Knows - Mono / 1997 Remastered,0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,psych-rock,Sad
84030,84030,25naGBZ4ZdgPVa54RH3ZfP,The Beach Boys,Christmas Eve At Home,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84031,84031,7weuZfLzuEUsHq5jvpP3im,The Beach Boys,Weihnachtssongs,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84032,84032,3Pv0B02xwtEzRDmznY2JPz,The Beach Boys,World's Best Christmas Playlist,God Only Knows - Mono / 1997 Remastered,0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,psych-rock,Sad
84033,84033,1PI6TXG4R02pTcjJI5f7q6,The Beach Boys,Christmas Classics,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84034,84034,49dWqx7i6heyJYCMdhAKsA,The Beach Boys,Home At Christmas,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84035,84035,4tL0U1zThI2buyH4gZZyjM,The Beach Boys,Christmas Best Hits 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84036,84036,7JL2Fh0ciZuujo0XsvAah7,The Beach Boys,pov: you bake cookies,Frosty The Snowman - 1991 Remix,0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock,Happy
84037,84037,0RxS9ewuTiHP4qWLLoNERI,The Beach Boys,Silent Night,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84038,84038,2TZ3ofX1PWwlpcyfd75CDg,The Beach Boys,Xmas Classics 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84039,84039,6dt2cKnkL79xajOcCutBUn,The Beach Boys,Rock n Roll Christmas,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84040,84040,06rBBhdrIHTmR4oyUiybt1,The Beach Boys,Home For Christmas 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84041,84041,5FUXLd5vcwtR36lGLtKsWb,The Beach Boys,pov: you are walking in a winter wonderland,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84042,84042,14V1UV2qRaZaSNx0XNIxbL,The Beach Boys,Santa Claus Is Coming To Town,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84043,84043,6JlGpQNMYS1iVjcGArDAfn,The Beach Boys,Home For Christmas 2022,"Merry Christmas, Baby - 1991 Remix",0,146093,False,0.695,0.494,9,-11.419,1,0.058,0.31,0.0,0.0888,0.816,127.382,4,psych-rock,Happy
84044,84044,402FSzREJH9uDSrXgL2P6f,The Beach Boys,Christmas Classics,God Only Knows - Mono / 1997 Remastered,0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,psych-rock,Sad
84045,84045,2kWVK6MIMVsjmmcnqYMHTk,The Beach Boys,All I Want For Christmas Is You,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84046,84046,3RO0U62c7bMxszdLDd3NXi,The Beach Boys,Classic Christmas Music 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84047,84047,7vI203OsjvK2FFsfDtBYOd,The Beach Boys,Weihnachtslieder 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84048,84048,0RKv7sebi8uGmi6EYjAWfJ,The Beach Boys,Jingle Bell Rock 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,Happy
84049,84049,42wrGE9uzMGFettCcPThfl,The Beach Boys,Jingle Bell Rock 2022,God Only Knows - Mono / 1997 Remastered,0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,psych-rock,Sad
85000,85000,2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,Melophobia,Cigarette Daydreams,79,208760,False,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,4,punk-rock,Sad
85001,85001,7tYKa4wd7gL5LwcxidBPkG,We The Kings;Elena Coates,Somewhere Somehow,Sad Song (feat. Elena Coats),49,226330,False,0.512,0.526,1,-5.44,1,0.0251,0.0724,0.0,0.0675,0.249,85.024,4,punk-rock,Sad
85002,85002,3CmUas41TD2t8EGNZ85J9f,blink-182,Emo Christmas 2022,"Happy Holidays, You Bastard",3,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,punk-rock,Energetic
85003,85003,3IgHYw4c6PJ5ZZscM1158w,blink-182,12 Days of Christmas 2022,I Won't Be Home For Christmas,2,198093,False,0.347,0.942,7,-5.517,1,0.0913,0.00196,0.0,0.338,0.66,200.025,4,punk-rock,Energetic
85004,85004,5nlwgUs9iUPoRr8kPEHONO,blink-182,Halloween Party Canzoni per Bambini 2022,Ghost On The Dance Floor,0,257519,True,0.532,0.969,11,-3.967,1,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,4,punk-rock,Energetic
85005,85005,2r79Mo4a2XG5kU4kgiXsns,blink-182,Halloween Scary Party,Ghost On The Dance Floor,0,257519,True,0.532,0.969,11,-3.967,1,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,4,punk-rock,Energetic
85006,85006,2uGos1lTJU2Qd6UpPyRJSP,blink-182,Обратно в клас - rock,I Miss You,4,227813,False,0.652,0.766,11,-6.481,1,0.0345,0.000761,6.34e-06,0.0739,0.641,110.011,4,punk-rock,Happy
85007,85007,1UEj7RpdqH02grDvdxTKLP,All Time Low,Alternative Christmas 2022,"Merry Christmas, Kiss My Ass",0,199253,False,0.574,0.966,4,-3.034,1,0.0685,0.0141,0.0,0.43,0.788,128.034,4,punk-rock,Energetic
85008,85008,3YZYk5HPmrO5GUxY3g6R99,All Time Low,Alternative Christmas 2022,"Merry Christmas, Kiss My Ass",0,199253,False,0.574,0.966,4,-3.034,1,0.0685,0.0141,0.0,0.43,0.788,128.034,4,punk-rock,Energetic
85009,85009,4IPD2ahXpRL6juxejxDSHh,blink-182,Alternative Christmas 2022,"Happy Holidays, You Bastard",0,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,punk-rock,Energetic
85010,85010,7EsuEeyUWYAryo789YrxR6,blink-182,Halloween Kids Party 2022,Adam's Song,0,249626,False,0.52,0.775,0,-5.803,1,0.0348,0.034,0.0,0.364,0.383,136.02,4,punk-rock,Energetic
85011,85011,5KoRwyRC1Yp3fTQQuZeMbM,Jimmy Eat World,Alternative Christmas 2022,Christmas Card,0,173560,False,0.196,0.93,11,-5.131,1,0.0519,0.0116,0.00214,0.105,0.566,194.319,4,punk-rock,Energetic
85012,85012,56GH1HDx3NzS4wDDdNQVe9,All Time Low,Just Best Covers,Blinding Lights,1,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,punk-rock,Energetic
85013,85013,1jJ893m6WM9aztKtzYmNJY,blink-182,OO's Music Grandi Successi,All The Small Things,2,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,Energetic
85014,85014,6DulvzWONaGcej1H2pj3i2,All Time Low,Emo Christmas 2022,"Merry Christmas, Kiss My Ass",2,199253,False,0.574,0.966,4,-3.034,1,0.0685,0.0141,0.0,0.43,0.788,128.034,4,punk-rock,Energetic
85015,85015,1kVp5JBxCwO8o87YbKEd5f,The All-American Rejects,De ese gran pop de los 00's,Gives You Hell,0,214306,False,0.725,0.675,4,-6.8,1,0.0368,0.0165,0.0,0.0537,0.595,99.979,4,punk-rock,Happy
85016,85016,3Xi6BMBRtkRyfOxNlfvCcv,blink-182,Alternative Christmas 2022,I Won't Be Home For Christmas,0,198093,False,0.347,0.942,7,-5.517,1,0.0913,0.00196,0.0,0.338,0.66,200.025,4,punk-rock,Energetic
85017,85017,2vOxTlFJnVmv5BBWwRAgkP,All Time Low,All Bops,Blinding Lights,0,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,punk-rock,Energetic
85018,85018,4B8ROu7Pp6tbRMzbJQGixj,blink-182,Rock & Halloween,Ghost On The Dance Floor,4,257519,True,0.532,0.969,11,-3.967,1,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,4,punk-rock,Energetic
85019,85019,2ziXC5o41KXiw3LoG8p82t,All Time Low,Tek It - New Noise,Blinding Lights,0,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,punk-rock,Energetic
85020,85020,7znniOrVgnRjxIfwHjA9m6,blink-182,Alternative Christmas 2022,"Happy Holidays, You Bastard",0,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,punk-rock,Energetic
85021,85021,6vMAhCWv2XzOqXj6pYTh5H,Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk-rock,Happy
85022,85022,00IiTu5o9IVasXMX3udpZo,Simple Plan,Holly Jolly Christmas,Christmas Every Day,0,226019,False,0.306,0.939,2,-4.335,1,0.127,0.0117,0.0,0.102,0.495,186.059,4,punk-rock,Energetic
85023,85023,2LGj1sOH9OEN5y1fF3TPoL,The Smiths,Alternative Rock Mixtape,How Soon Is Now?,1,408173,False,0.398,0.93,11,-6.76,1,0.0599,0.000854,0.121,0.0874,0.73,190.84,4,punk-rock,Energetic
85024,85024,5XRNXsQhowtR0AbhaI7kIb,blink-182,90's Music Grandi Successi,All The Small Things,2,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,Energetic
85025,85025,2S9yxu8MLsL0CXoSdGuues,Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk-rock,Happy
85026,85026,2k08TgL2Sl0LvSjA4fFicn,blink-182,Halloween Kids Party 2022,All The Small Things,0,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,Energetic
85027,85027,0D3Z0cjHZ7YSUnFi3EEkdV,blink-182,Halloween Party Canzoni per Bambini 2022,All The Small Things,0,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,Energetic
85028,85028,4StfPt5v3Y4S3t2ZgzOJMa,Simple Plan,Christmas Music - Holiday Hits,Christmas Every Day,0,226019,False,0.306,0.939,2,-4.335,1,0.127,0.0117,0.0,0.102,0.495,186.059,4,punk-rock,Energetic
85029,85029,3htVxgwWQZ88VbucbOJkjO,blink-182,Rock Workout 2023,What's My Age Again?,4,148360,True,0.391,0.951,6,-7.419,1,0.0688,0.012,0.000446,0.0878,0.468,157.663,4,punk-rock,Energetic
85030,85030,2AjLI6h9DZrFw0XVtTYwdT,blink-182,Rock Workout 2023,All The Small Things,1,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,Energetic
85031,85031,2vYGlPIhtLGM23rXY8hfgX,The All-American Rejects,OO's Music Grandi Successi,Dirty Little Secret,1,194080,False,0.459,0.955,10,-4.26,1,0.0448,0.000311,4.29e-06,0.421,0.485,143.865,4,punk-rock,Energetic
85032,85032,4U2JpOMa70XHieiT6jHLUd,blink-182,Mirando las nubes,All The Small Things,0,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock,Energetic
85033,85033,6cyntFdDRN7KRDvMStC0Vj,All Time Low,This Is Why - This Is Rock,Blinding Lights,0,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,punk-rock,Energetic
85034,85034,3bkgyThZ4ImhlQNgVRo850,All Time Low,Top of the Rock,Blinding Lights,1,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,punk-rock,Energetic
85035,85035,2vU6bm5hVF2idVknGzqyPL,The Offspring,Alternative Christmas 2022,Christmas (Baby Please Come Home),0,187355,False,0.437,0.878,0,-4.687,1,0.0452,0.0112,0.0,0.126,0.623,128.043,4,punk-rock,Energetic
85036,85036,0hPjv7ShJQkoZM8JiBnTqa,Jimmy Eat World,Rock n Roll Christmas,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk-rock,Happy
85037,85037,3Nf1KQH090C4FVrjOXrioq,The All-American Rejects,Rock Workout 2023,Gives You Hell,1,214306,False,0.725,0.675,4,-6.8,1,0.0368,0.0165,0.0,0.0537,0.595,99.979,4,punk-rock,Happy
85038,85038,7bg7JfJvKgKX1xTn1gGAki,Jimmy Eat World,Mirando las nubes,The Middle,0,166040,False,0.644,0.848,2,-5.385,1,0.0529,0.0358,0.0,0.0676,0.928,162.151,4,punk-rock,Happy
85039,85039,7MUd9iu6pW3KnLcz2NuMcs,Jimmy Eat World,Christmas Rock 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk-rock,Happy
85040,85040,2XtsxK4mneUrhNHTRs1ZVQ,The Offspring,90's Music Grandi Successi,Why Don't You Get A Job,2,172466,True,0.766,0.882,5,-4.477,1,0.0713,0.0675,2.59e-06,0.281,0.547,107.933,4,punk-rock,Energetic
85041,85041,502YAAGo4tiKD8xIqa3M5N,The Cure,90's Music Grandi Successi,Friday I'm In Love,1,214400,False,0.552,0.946,7,-4.249,0,0.0384,0.00106,0.000661,0.368,0.458,135.979,4,punk-rock,Energetic
85042,85042,4M8ak2tOeQBos27ReHNtX2,The Smiths,Timeless Rock Hits,Bigmouth Strikes Again,2,193320,False,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,4,punk-rock,Energetic
85043,85043,4gEgGD5j02KyFYlQeJq2FG,Talking Heads,80's,Once in a Lifetime - 2005 Remaster,0,259906,False,0.644,0.919,2,-6.289,1,0.0561,0.179,0.135,0.622,0.87,117.458,4,punk-rock,Happy
85044,85044,2HlKoADvlaFopZPVPkrWZ1,Talking Heads,Halloween Party Hits 2022,Psycho Killer - 2005 Remaster,0,261413,False,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4,punk-rock,Happy
85045,85045,6uoc1lU3r0pkC7lHhpSgTT,Talking Heads,OK Boomers - Top Tunes,Psycho Killer - 2005 Remaster,1,261413,False,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4,punk-rock,Happy
85046,85046,5ftfVzSLIi5ZxYdNbRtf41,The Black Keys,Coffee Moment,Never Gonna Give You Up,0,218986,False,0.557,0.665,6,-6.19,0,0.0328,0.321,0.000281,0.0713,0.437,75.803,4,punk-rock,Sad
85047,85047,4GPQDyw9hC1DiZVh0ouDVL,The Black Keys,OK Boomers - Top Tunes,Keep My Name Outta Your Mouth,0,189356,False,0.597,0.702,11,-4.767,1,0.0445,0.0197,0.01,0.125,0.645,83.507,4,punk-rock,Happy
85048,85048,4haXv9IJwOlJJsT6FNJPYk,Jimmy Eat World,Обратно в клас - rock,The Middle,0,166040,False,0.644,0.848,2,-5.385,1,0.0529,0.0358,0.0,0.0676,0.928,162.151,4,punk-rock,Happy
85049,85049,7frumfCbPME9rnrbBB7qZ7,Ramones,Maintain Your Mojo,I Wanna Be Sedated,0,149466,False,0.598,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.011,4,punk-rock,Energetic
86000,86000,7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Freaks,86,147062,False,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,4,punk,Energetic
86001,86001,2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,Melophobia,Cigarette Daydreams,79,208760,False,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,4,punk,Sad
